elapsed_seconds,allowed_concurrency,running,pending,cpu_percent,ram_percent,gpu_util_percent,gpu_memory_percent,gpu_memory_used_mb,gpu_memory_total_mb
1623.0,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
1638.3,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
1653.8,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
1669.1,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
1684.5,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
1699.9,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
1715.3,100,28,0,100.0,25.4,98.0,22.486572265625,18421.0,81920.0
1730.7,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
1746.0,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
1761.4,100,28,0,100.0,25.4,98.0,22.486572265625,18421.0,81920.0
1776.7,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
1792.1,100,28,0,100.0,25.5,98.0,22.486572265625,18421.0,81920.0
1807.5,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
1822.9,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
1838.3,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
1853.7,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
1869.1,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
1884.5,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
1899.8,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
1915.2,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
1930.6,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
1946.0,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
1961.3,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
1976.7,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
1992.1,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
2007.5,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
2022.9,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
2038.3,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
2053.7,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
2069.0,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
2084.4,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
2099.8,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
2115.2,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
2130.7,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
2146.1,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
2161.5,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
2176.9,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
2192.2,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
2207.6,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
2223.0,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
2238.4,100,28,0,100.0,25.4,98.0,22.486572265625,18421.0,81920.0
2253.7,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
2269.2,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
2284.5,100,28,0,100.0,25.4,99.0,22.486572265625,18421.0,81920.0
2299.9,100,28,0,100.0,25.5,99.0,22.486572265625,18421.0,81920.0
2315.3,100,28,0,100.0,24.6,99.0,21.69189453125,17770.0,81920.0
2330.7,100,28,0,100.0,23.1,99.0,20.003662109375,16387.0,81920.0
2346.1,100,28,0,100.0,21.5,99.0,18.363037109375,15043.0,81920.0
2361.5,100,27,0,100.0,20.5,99.0,17.51953125,14352.0,81920.0
2376.8,100,25,0,100.0,19.8,99.0,16.724853515625,13701.0,81920.0
2392.2,100,24,0,100.0,19.5,99.0,16.724853515625,13701.0,81920.0
2407.6,100,21,0,100.0,14.3,100.0,11.826171875,9688.0,81920.0
2423.0,100,21,0,100.0,5.4,58.0,2.1630859375,1772.0,81920.0
2438.3,100,20,0,94.9,4.8,96.0,2.1630859375,1772.0,81920.0
2453.7,100,9,0,32.3,4.3,100.0,2.1630859375,1772.0,81920.0
2469.0,100,3,0,18.3,3.4,100.0,1.448974609375,1187.0,81920.0
2484.3,100,2,0,0.3,1.7,0.0,0.00732421875,6.0,81920.0
