elapsed_seconds,allowed_concurrency,running,pending,cpu_percent,ram_percent,gpu_util_percent,gpu_memory_percent,gpu_memory_used_mb,gpu_memory_total_mb
536.1,3,2,46,17.7,3.4,99.0,2.020263671875,1655.0,81920.0
551.4,3,2,46,16.9,3.4,98.0,2.020263671875,1655.0,81920.0
566.7,3,2,46,26.6,3.4,95.0,2.020263671875,1655.0,81920.0
582.0,3,2,46,21.0,3.3,98.0,2.020263671875,1655.0,81920.0
597.3,3,2,46,17.0,3.4,100.0,2.020263671875,1655.0,81920.0
612.6,3,2,46,16.7,3.4,99.0,2.020263671875,1655.0,81920.0
627.9,3,2,46,17.0,3.3,100.0,2.020263671875,1655.0,81920.0
643.2,3,2,46,25.5,3.4,99.0,2.020263671875,1655.0,81920.0
658.5,3,2,46,17.0,3.3,99.0,2.020263671875,1655.0,81920.0
673.7,3,2,46,18.0,3.3,93.0,2.020263671875,1655.0,81920.0
689.0,3,2,46,16.7,3.3,99.0,2.020263671875,1655.0,81920.0
704.3,3,2,46,16.7,3.4,100.0,2.020263671875,1655.0,81920.0
719.6,3,2,46,25.2,3.3,100.0,2.020263671875,1655.0,81920.0
734.9,3,2,46,16.7,3.3,100.0,2.020263671875,1655.0,81920.0
750.2,3,2,46,17.7,3.4,99.0,2.020263671875,1655.0,81920.0
765.5,3,2,46,18.8,3.4,99.0,2.020263671875,1655.0,81920.0
780.8,3,2,46,16.9,3.3,99.0,2.020263671875,1655.0,81920.0
796.1,3,2,46,27.5,3.4,99.0,2.020263671875,1655.0,81920.0
811.4,3,2,46,16.7,3.3,98.0,2.020263671875,1655.0,81920.0
826.7,3,2,46,16.9,3.3,99.0,2.020263671875,1655.0,81920.0
842.0,3,2,46,17.7,3.3,99.0,2.020263671875,1655.0,81920.0
857.3,3,2,46,18.6,3.4,99.0,2.020263671875,1655.0,81920.0
872.6,3,2,46,25.2,3.4,98.0,2.020263671875,1655.0,81920.0
887.9,3,2,46,16.9,3.3,99.0,2.020263671875,1655.0,81920.0
903.1,3,2,46,16.7,3.4,99.0,2.020263671875,1655.0,81920.0
918.4,3,2,46,16.9,3.3,99.0,2.020263671875,1655.0,81920.0
933.7,3,2,46,17.7,3.4,100.0,2.020263671875,1655.0,81920.0
949.0,3,2,46,28.2,3.4,100.0,2.020263671875,1655.0,81920.0
964.3,3,2,46,17.0,3.3,100.0,2.020263671875,1655.0,81920.0
979.6,3,2,46,9.3,2.5,27.0,1.01318359375,830.0,81920.0
995.2,3,2,45,17.1,3.3,99.0,2.017822265625,1653.0,81920.0
1010.5,3,2,45,28.7,2.6,55.0,1.01318359375,830.0,81920.0
1026.1,3,3,44,18.0,3.3,96.0,2.025146484375,1659.0,81920.0
1041.4,3,2,44,16.7,3.4,98.0,2.025146484375,1659.0,81920.0
1056.6,3,2,44,16.7,3.3,98.0,2.025146484375,1659.0,81920.0
1071.9,3,2,44,18.0,3.4,98.0,2.025146484375,1659.0,81920.0
1087.2,3,2,44,26.1,3.3,98.0,2.025146484375,1659.0,81920.0
1102.5,3,2,44,16.7,3.3,98.0,2.025146484375,1659.0,81920.0
1117.8,3,2,44,16.9,3.3,99.0,2.025146484375,1659.0,81920.0
1133.1,3,2,44,17.2,3.3,99.0,2.025146484375,1659.0,81920.0
1148.4,3,2,44,18.0,3.3,100.0,2.025146484375,1659.0,81920.0
1163.7,3,2,44,26.9,3.4,99.0,2.025146484375,1659.0,81920.0
1179.0,3,2,44,16.7,3.4,99.0,2.025146484375,1659.0,81920.0
1194.3,3,2,44,16.7,3.4,99.0,2.025146484375,1659.0,81920.0
1209.6,3,2,44,17.0,3.4,100.0,2.025146484375,1659.0,81920.0
1224.8,3,2,44,16.9,3.4,100.0,2.025146484375,1659.0,81920.0
1240.1,3,2,44,25.7,3.4,99.0,2.025146484375,1659.0,81920.0
1255.4,3,2,44,18.3,3.3,100.0,2.025146484375,1659.0,81920.0
1270.7,3,2,44,16.7,3.3,99.0,2.025146484375,1659.0,81920.0
1286.0,3,2,44,16.9,3.4,100.0,2.025146484375,1659.0,81920.0
1301.3,3,2,44,16.9,3.3,99.0,2.025146484375,1659.0,81920.0
1316.6,3,2,44,25.0,3.4,99.0,2.025146484375,1659.0,81920.0
1331.9,3,2,44,18.3,3.3,99.0,2.025146484375,1659.0,81920.0
1347.2,3,2,44,18.6,3.3,97.0,2.025146484375,1659.0,81920.0
1362.5,3,2,44,16.7,3.3,99.0,2.025146484375,1659.0,81920.0
1377.8,3,2,44,16.9,3.3,100.0,2.025146484375,1659.0,81920.0
1393.1,3,2,44,26.1,3.4,99.0,2.025146484375,1659.0,81920.0
1408.4,3,2,44,17.4,3.4,100.0,2.025146484375,1659.0,81920.0
1423.7,3,2,44,18.3,3.3,99.0,2.025146484375,1659.0,81920.0
