elapsed_seconds,allowed_concurrency,running,pending,cpu_percent,ram_percent,gpu_util_percent,gpu_memory_percent,gpu_memory_used_mb,gpu_memory_total_mb
810.4,2,1,0,8.3,6.0,93.0,2.266215160197968,522.0,23034.0
825.7,2,1,0,8.4,6.0,93.0,2.266215160197968,522.0,23034.0
841.0,2,1,0,9.3,6.0,100.0,2.266215160197968,522.0,23034.0
856.3,2,1,0,8.6,6.0,94.0,2.266215160197968,522.0,23034.0
871.6,2,1,0,17.0,6.0,100.0,2.266215160197968,522.0,23034.0
886.9,2,1,0,9.6,6.0,94.0,2.266215160197968,522.0,23034.0
902.2,2,1,0,10.0,6.1,93.0,2.266215160197968,522.0,23034.0
917.4,2,1,0,9.3,6.0,94.0,2.266215160197968,522.0,23034.0
932.7,2,1,0,8.3,6.0,100.0,2.266215160197968,522.0,23034.0
948.0,2,1,0,18.6,6.0,100.0,2.266215160197968,522.0,23034.0
963.3,2,1,0,9.0,6.0,93.0,2.266215160197968,522.0,23034.0
978.6,2,1,0,9.6,6.0,94.0,2.266215160197968,522.0,23034.0
993.9,2,1,0,8.3,6.1,94.0,2.266215160197968,522.0,23034.0
1009.2,2,1,0,17.3,6.1,96.0,2.266215160197968,522.0,23034.0
1024.5,2,1,0,9.6,6.1,93.0,2.266215160197968,522.0,23034.0
1039.7,2,1,0,9.7,6.1,93.0,2.266215160197968,522.0,23034.0
1055.0,2,1,0,8.6,6.1,11.0,2.266215160197968,522.0,23034.0
1070.3,2,1,0,9.0,6.1,94.0,2.266215160197968,522.0,23034.0
1085.6,2,1,0,17.5,6.1,100.0,2.266215160197968,522.0,23034.0
1100.9,2,1,0,8.6,6.1,100.0,2.266215160197968,522.0,23034.0
1116.2,2,1,0,8.3,6.1,11.0,2.266215160197968,522.0,23034.0
1131.5,2,1,0,8.3,6.1,93.0,2.266215160197968,522.0,23034.0
1146.7,2,1,0,9.3,6.1,94.0,2.266215160197968,522.0,23034.0
1162.0,2,1,0,17.0,6.1,100.0,2.266215160197968,522.0,23034.0
1177.3,3,1,0,8.7,6.1,62.0,2.266215160197968,522.0,23034.0
1192.6,3,1,0,8.4,6.1,100.0,2.266215160197968,522.0,23034.0
1207.9,3,1,0,8.3,6.1,100.0,2.266215160197968,522.0,23034.0
1223.2,3,1,0,8.6,6.1,100.0,2.266215160197968,522.0,23034.0
1238.5,3,1,0,18.6,6.1,100.0,2.266215160197968,522.0,23034.0
1253.8,3,1,0,9.6,6.1,100.0,2.266215160197968,522.0,23034.0
1269.0,3,1,0,10.6,6.1,94.0,2.266215160197968,522.0,23034.0
1284.3,3,1,0,9.0,6.1,96.0,2.266215160197968,522.0,23034.0
1299.6,3,1,0,16.8,6.1,100.0,2.266215160197968,522.0,23034.0
1314.9,3,1,0,8.3,6.1,100.0,2.266215160197968,522.0,23034.0
1330.2,3,1,0,8.3,6.1,100.0,2.266215160197968,522.0,23034.0
1345.5,3,1,0,8.6,6.1,100.0,2.266215160197968,522.0,23034.0
1360.8,3,1,0,8.7,6.1,100.0,2.266215160197968,522.0,23034.0
1376.1,3,1,0,18.1,6.1,96.0,2.266215160197968,522.0,23034.0
1391.3,3,1,0,9.6,6.1,94.0,2.266215160197968,522.0,23034.0
1406.6,3,1,0,10.0,6.1,100.0,2.266215160197968,522.0,23034.0
1421.9,3,1,0,8.3,6.1,100.0,2.266215160197968,522.0,23034.0
1437.2,3,1,0,8.3,6.1,93.0,2.266215160197968,522.0,23034.0
1452.5,3,1,0,17.3,6.1,100.0,2.266215160197968,522.0,23034.0
1467.8,3,1,0,8.3,6.1,100.0,2.266215160197968,522.0,23034.0
1483.1,3,1,0,9.6,6.1,100.0,2.266215160197968,522.0,23034.0
1498.3,3,1,0,8.3,6.1,93.0,2.266215160197968,522.0,23034.0
1513.6,3,1,0,8.4,6.1,100.0,2.266215160197968,522.0,23034.0
1528.9,3,1,0,18.4,6.1,93.0,2.266215160197968,522.0,23034.0
1544.2,3,1,0,9.7,6.1,94.0,2.266215160197968,522.0,23034.0
1559.5,3,1,0,8.3,6.1,11.0,2.266215160197968,522.0,23034.0
1574.8,3,1,0,8.3,6.1,93.0,2.266215160197968,522.0,23034.0
1590.1,3,1,0,16.7,6.1,93.0,2.266215160197968,522.0,23034.0
1605.4,3,1,0,8.6,6.1,93.0,2.266215160197968,522.0,23034.0
1620.6,4,1,0,8.6,6.1,10.0,2.266215160197968,522.0,23034.0
1635.9,4,1,0,8.3,6.1,93.0,2.266215160197968,522.0,23034.0
1651.2,4,1,0,8.3,6.1,100.0,2.266215160197968,522.0,23034.0
1666.5,4,1,0,18.0,6.1,100.0,2.266215160197968,522.0,23034.0
1681.8,4,1,0,9.6,6.1,10.0,2.266215160197968,522.0,23034.0
1697.1,4,1,0,8.3,6.1,100.0,2.266215160197968,522.0,23034.0
1712.4,4,1,0,8.3,6.1,93.0,2.266215160197968,522.0,23034.0
1727.6,4,1,0,8.3,6.1,98.0,2.266215160197968,522.0,23034.0
1742.9,4,1,0,18.0,6.1,100.0,2.266215160197968,522.0,23034.0
1758.2,4,1,0,8.3,6.1,94.0,2.266215160197968,522.0,23034.0
1773.5,4,1,0,8.9,6.1,93.0,2.266215160197968,522.0,23034.0
1788.8,4,1,0,8.3,6.1,96.0,2.266215160197968,522.0,23034.0
1804.1,4,1,0,10.6,6.1,100.0,2.266215160197968,522.0,23034.0
1819.4,4,1,0,15.4,6.1,100.0,2.266215160197968,522.0,23034.0
1834.7,4,1,0,9.3,6.1,100.0,2.266215160197968,522.0,23034.0
1850.0,4,1,0,8.3,6.1,95.0,2.266215160197968,522.0,23034.0
1865.3,4,1,0,8.9,6.1,94.0,2.266215160197968,522.0,23034.0
1880.5,4,1,0,17.3,6.1,100.0,2.266215160197968,522.0,23034.0
1895.8,4,1,0,9.3,6.1,94.0,2.266215160197968,522.0,23034.0
1911.1,4,1,0,8.6,6.1,95.0,2.266215160197968,522.0,23034.0
1926.4,4,1,0,9.0,6.1,100.0,2.266215160197968,522.0,23034.0
1941.7,4,1,0,10.0,6.1,96.0,2.266215160197968,522.0,23034.0
1957.0,4,1,0,17.7,6.1,100.0,2.266215160197968,522.0,23034.0
1972.3,4,1,0,8.3,6.1,100.0,2.266215160197968,522.0,23034.0
1987.5,4,1,0,8.4,6.1,94.0,2.266215160197968,522.0,23034.0
2002.8,4,1,0,8.9,6.1,100.0,2.266215160197968,522.0,23034.0
2018.1,4,1,0,8.6,6.1,93.0,2.266215160197968,522.0,23034.0
2033.4,4,1,0,17.4,6.1,100.0,2.266215160197968,522.0,23034.0
2048.7,4,1,0,8.4,6.1,100.0,2.266215160197968,522.0,23034.0
2064.0,4,1,0,9.3,6.1,93.0,2.266215160197968,522.0,23034.0
2079.3,4,1,0,9.7,6.1,100.0,2.266215160197968,522.0,23034.0
2094.6,4,1,0,17.4,6.1,98.0,2.266215160197968,522.0,23034.0
2109.9,4,1,0,8.3,6.1,93.0,2.266215160197968,522.0,23034.0
2125.1,5,1,0,9.2,3.6,0.0,2.266215160197968,522.0,23034.0
2140.4,5,1,0,0.0,3.6,0.0,0.013024225058609012,3.0,23034.0
