elapsed_seconds,allowed_concurrency,running,pending,cpu_percent,ram_percent,gpu_util_percent,gpu_memory_percent,gpu_memory_used_mb,gpu_memory_total_mb
703.7,16,1,0,8.6,2.5,61.0,1.01318359375,830.0,81920.0
719.0,16,1,0,8.7,2.5,58.0,1.01318359375,830.0,81920.0
734.3,17,1,0,9.6,2.5,56.0,1.01318359375,830.0,81920.0
749.6,17,1,0,18.5,2.5,55.0,1.01318359375,830.0,81920.0
764.8,17,1,0,9.4,2.5,61.0,1.01318359375,830.0,81920.0
780.1,18,1,0,8.3,2.5,19.0,1.01318359375,830.0,81920.0
795.4,18,1,0,8.3,2.5,15.0,1.01318359375,830.0,81920.0
810.7,19,1,0,8.3,2.5,15.0,1.01318359375,830.0,81920.0
826.0,19,1,0,18.7,2.5,15.0,1.01318359375,830.0,81920.0
841.3,19,1,0,9.3,2.5,60.0,1.01318359375,830.0,81920.0
856.6,20,1,0,8.3,2.5,61.0,1.01318359375,830.0,81920.0
871.9,20,1,0,8.4,2.5,65.0,1.01318359375,830.0,81920.0
887.2,20,1,0,17.3,2.5,61.0,1.01318359375,830.0,81920.0
902.5,20,1,0,8.6,2.5,64.0,1.01318359375,830.0,81920.0
917.8,20,1,0,8.6,2.5,64.0,1.01318359375,830.0,81920.0
933.0,20,1,0,9.9,2.5,63.0,1.01318359375,830.0,81920.0
948.3,20,1,0,10.0,2.5,63.0,1.01318359375,830.0,81920.0
963.6,20,1,0,16.9,2.5,60.0,1.01318359375,830.0,81920.0
978.9,20,1,0,8.3,2.5,63.0,1.01318359375,830.0,81920.0
994.2,20,1,0,9.0,2.5,60.0,1.01318359375,830.0,81920.0
1009.5,20,1,0,8.3,2.5,64.0,1.01318359375,830.0,81920.0
1024.8,20,1,0,9.4,2.5,19.0,1.01318359375,830.0,81920.0
1040.1,20,1,0,18.1,2.5,18.0,1.01318359375,830.0,81920.0
1055.4,20,1,0,9.6,2.5,16.0,1.01318359375,830.0,81920.0
1070.6,20,1,0,8.3,2.5,16.0,1.01318359375,830.0,81920.0
1085.9,20,1,0,10.0,2.5,15.0,1.01318359375,830.0,81920.0
1101.2,20,1,0,16.7,2.5,32.0,1.01318359375,830.0,81920.0
1116.5,20,1,0,8.9,2.5,58.0,1.01318359375,830.0,81920.0
1131.8,20,1,0,8.6,2.5,64.0,1.01318359375,830.0,81920.0
1147.1,20,1,0,9.4,2.5,62.0,1.01318359375,830.0,81920.0
1162.4,20,1,0,8.4,2.5,59.0,1.01318359375,830.0,81920.0
1177.7,20,1,0,16.9,2.5,59.0,1.01318359375,830.0,81920.0
1193.0,20,1,0,8.3,2.5,59.0,1.01318359375,830.0,81920.0
1208.3,20,1,0,8.3,2.5,57.0,1.01318359375,830.0,81920.0
1223.6,20,1,0,8.0,2.5,61.0,1.01318359375,830.0,81920.0
1238.8,20,1,0,9.3,2.5,18.0,1.01318359375,830.0,81920.0
1254.1,20,1,0,18.4,2.5,18.0,1.01318359375,830.0,81920.0
1269.4,20,1,0,8.3,2.5,34.0,1.01318359375,830.0,81920.0
1284.7,20,1,0,10.0,2.5,59.0,1.01318359375,830.0,81920.0
1300.0,20,1,0,8.4,2.5,61.0,1.01318359375,830.0,81920.0
1315.3,20,1,0,16.9,2.5,57.0,1.01318359375,830.0,81920.0
1330.6,20,1,0,9.3,2.5,60.0,1.01318359375,830.0,81920.0
1345.9,20,1,0,9.7,2.5,60.0,1.01318359375,830.0,81920.0
1361.2,20,1,0,8.6,2.5,62.0,1.01318359375,830.0,81920.0
1376.5,20,1,0,8.3,2.5,61.0,1.01318359375,830.0,81920.0
1391.8,20,1,0,17.2,2.5,59.0,1.01318359375,830.0,81920.0
1407.0,20,1,0,8.7,2.5,18.0,1.01318359375,830.0,81920.0
1422.3,20,1,0,8.3,2.5,18.0,1.01318359375,830.0,81920.0
1437.6,20,1,0,9.7,2.5,38.0,1.01318359375,830.0,81920.0
1452.9,20,1,0,8.6,2.5,62.0,1.01318359375,830.0,81920.0
1468.2,20,1,0,19.6,2.5,61.0,1.01318359375,830.0,81920.0
1483.5,20,1,0,8.6,2.5,57.0,1.01318359375,830.0,81920.0
1498.8,20,1,0,8.3,2.5,62.0,1.01318359375,830.0,81920.0
1514.1,20,1,0,8.7,2.5,61.0,1.01318359375,830.0,81920.0
1529.4,20,1,0,18.3,2.5,60.0,1.01318359375,830.0,81920.0
1544.7,20,1,0,9.4,2.5,56.0,1.01318359375,830.0,81920.0
1560.0,20,1,0,8.6,2.5,61.0,1.01318359375,830.0,81920.0
1575.3,20,1,0,8.3,2.5,59.0,1.01318359375,830.0,81920.0
1590.5,20,1,0,8.3,2.5,19.0,1.01318359375,830.0,81920.0
1605.8,20,1,0,17.0,2.5,2.0,1.01318359375,830.0,81920.0
1621.1,20,1,0,9.4,2.5,61.0,1.01318359375,830.0,81920.0
1636.4,20,1,0,9.6,2.5,58.0,1.01318359375,830.0,81920.0
1651.7,20,1,0,8.6,2.5,61.0,1.01318359375,830.0,81920.0
1667.0,20,1,0,8.4,2.5,56.0,1.01318359375,830.0,81920.0
1682.3,20,1,0,18.6,2.5,61.0,1.01318359375,830.0,81920.0
1697.6,20,1,0,8.3,2.5,62.0,1.01318359375,830.0,81920.0
1712.9,20,1,0,9.3,2.5,59.0,1.01318359375,830.0,81920.0
1728.2,20,1,0,9.4,2.5,60.0,1.01318359375,830.0,81920.0
1743.5,20,1,0,16.9,2.5,60.0,1.01318359375,830.0,81920.0
1758.7,20,1,0,8.4,2.5,61.0,1.01318359375,830.0,81920.0
1774.0,20,1,0,8.6,2.5,19.0,1.01318359375,830.0,81920.0
1789.3,20,1,0,8.7,2.5,15.0,1.01318359375,830.0,81920.0
1804.6,20,1,0,8.6,2.5,15.0,1.01318359375,830.0,81920.0
1819.9,20,1,0,18.0,2.5,58.0,1.01318359375,830.0,81920.0
1835.2,20,1,0,9.3,2.5,63.0,1.01318359375,830.0,81920.0
1850.5,20,1,0,8.3,2.5,60.0,1.01318359375,830.0,81920.0
1865.8,20,1,0,8.3,2.5,63.0,1.01318359375,830.0,81920.0
1881.1,20,1,0,8.7,2.5,61.0,1.01318359375,830.0,81920.0
1896.4,20,1,0,19.9,2.5,60.0,1.01318359375,830.0,81920.0
1911.7,20,1,0,8.4,2.5,60.0,1.01318359375,830.0,81920.0
1926.9,20,1,0,8.7,2.5,60.0,1.01318359375,830.0,81920.0
1942.2,20,1,0,8.3,2.5,19.0,1.01318359375,830.0,81920.0
1957.5,20,1,0,17.3,2.5,18.0,1.01318359375,830.0,81920.0
1972.8,20,1,0,8.3,2.5,18.0,1.01318359375,830.0,81920.0
1988.1,20,1,0,11.0,2.5,15.0,1.01318359375,830.0,81920.0
2003.4,20,1,0,9.3,2.5,15.0,1.01318359375,830.0,81920.0
2018.7,20,1,0,8.6,2.5,58.0,1.01318359375,830.0,81920.0
2034.0,20,1,0,19.0,2.5,61.0,1.01318359375,830.0,81920.0
2049.3,20,1,0,9.9,2.5,60.0,1.01318359375,830.0,81920.0
2064.6,20,1,0,8.3,2.5,53.0,1.01318359375,830.0,81920.0
2079.9,20,1,0,8.6,2.5,62.0,1.01318359375,830.0,81920.0
2095.2,20,1,0,11.7,2.5,63.0,1.01318359375,830.0,81920.0
2110.4,20,1,0,18.2,2.5,56.0,1.01318359375,830.0,81920.0
2125.7,20,1,0,8.7,2.5,60.0,1.01318359375,830.0,81920.0
2141.0,20,1,0,8.4,2.5,18.0,1.01318359375,830.0,81920.0
2156.3,20,1,0,8.3,2.5,19.0,1.01318359375,830.0,81920.0
2171.6,20,1,0,17.6,2.5,19.0,1.01318359375,830.0,81920.0
2186.9,20,1,0,9.9,2.5,34.0,1.01318359375,830.0,81920.0
2202.2,20,1,0,9.3,2.5,63.0,1.01318359375,830.0,81920.0
2217.5,20,1,0,9.0,2.5,55.0,1.01318359375,830.0,81920.0
2232.8,20,1,0,8.7,2.5,62.0,1.01318359375,830.0,81920.0
2248.1,20,1,0,18.7,2.5,60.0,1.01318359375,830.0,81920.0
2263.4,20,1,0,8.3,2.5,60.0,1.01318359375,830.0,81920.0
2278.7,20,1,0,8.3,2.5,60.0,1.01318359375,830.0,81920.0
2293.9,20,1,0,9.3,2.5,61.0,1.01318359375,830.0,81920.0
2309.2,20,1,0,8.3,2.5,57.0,1.01318359375,830.0,81920.0
2324.5,20,1,0,17.7,2.5,59.0,1.01318359375,830.0,81920.0
2339.8,20,1,0,8.3,2.5,18.0,1.01318359375,830.0,81920.0
2355.1,20,1,0,9.3,2.5,41.0,1.01318359375,830.0,81920.0
2370.4,20,1,0,8.4,2.5,58.0,1.01318359375,830.0,81920.0
2385.7,20,1,0,20.2,2.5,60.0,1.01318359375,830.0,81920.0
2401.0,20,1,0,8.7,2.5,59.0,1.01318359375,830.0,81920.0
2416.3,20,1,0,8.6,2.5,59.0,1.01318359375,830.0,81920.0
2431.6,20,1,0,8.6,2.5,60.0,1.01318359375,830.0,81920.0
2446.8,20,1,0,8.6,2.5,62.0,1.01318359375,830.0,81920.0
2462.1,20,1,0,18.8,2.5,61.0,1.01318359375,830.0,81920.0
2477.4,20,1,0,8.4,2.5,61.0,1.01318359375,830.0,81920.0
2492.7,20,1,0,12.3,2.5,62.0,1.01318359375,830.0,81920.0
2508.0,20,1,0,9.0,2.5,59.0,1.01318359375,830.0,81920.0
2523.3,20,1,0,8.3,2.5,18.0,1.01318359375,830.0,81920.0
2538.6,20,1,0,17.6,2.5,15.0,1.01318359375,830.0,81920.0
2553.9,20,1,0,8.3,2.5,15.0,1.01318359375,830.0,81920.0
2569.2,20,1,0,9.0,2.5,61.0,1.01318359375,830.0,81920.0
2584.5,20,1,0,10.0,2.5,60.0,1.01318359375,830.0,81920.0
2599.8,20,1,0,19.3,2.5,59.0,1.01318359375,830.0,81920.0
2615.1,20,1,0,8.6,2.5,56.0,1.01318359375,830.0,81920.0
2630.4,20,1,0,8.7,2.5,58.0,1.01318359375,830.0,81920.0
2645.7,20,1,0,8.3,2.5,57.0,1.01318359375,830.0,81920.0
2660.9,20,1,0,8.6,2.5,61.0,1.01318359375,830.0,81920.0
2676.3,20,1,0,19.1,2.5,59.0,1.01318359375,830.0,81920.0
2691.5,20,1,0,9.6,2.5,61.0,1.01318359375,830.0,81920.0
2706.8,20,1,0,8.3,2.5,18.0,1.01318359375,830.0,81920.0
2722.1,20,1,0,8.6,2.5,19.0,1.01318359375,830.0,81920.0
2737.4,20,1,0,8.3,2.5,15.0,1.01318359375,830.0,81920.0
2752.7,20,1,0,17.3,2.5,15.0,1.01318359375,830.0,81920.0
2768.0,20,1,0,10.0,2.5,42.0,1.01318359375,830.0,81920.0
2783.3,20,1,0,8.6,2.5,59.0,1.01318359375,830.0,81920.0
2798.6,20,1,0,8.7,2.5,60.0,1.01318359375,830.0,81920.0
2813.9,20,1,0,13.2,2.5,60.0,1.01318359375,830.0,81920.0
2829.2,20,1,0,13.4,2.5,58.0,1.01318359375,830.0,81920.0
2844.5,20,1,0,8.3,2.5,56.0,1.01318359375,830.0,81920.0
2859.8,20,1,0,9.4,2.5,63.0,1.01318359375,830.0,81920.0
2875.1,20,1,0,9.0,2.5,63.0,1.01318359375,830.0,81920.0
2890.3,20,1,0,16.7,2.5,56.0,1.01318359375,830.0,81920.0
2905.6,20,1,0,8.3,2.5,19.0,1.01318359375,830.0,81920.0
2920.9,20,1,0,8.3,2.5,18.0,1.01318359375,830.0,81920.0
2936.2,20,1,0,8.4,2.5,32.0,1.01318359375,830.0,81920.0
2951.5,20,1,0,9.7,2.5,61.0,1.01318359375,830.0,81920.0
2966.8,20,1,0,18.3,2.5,60.0,1.01318359375,830.0,81920.0
2982.1,20,1,0,8.6,2.5,61.0,1.01318359375,830.0,81920.0
2997.4,20,1,0,8.6,2.5,56.0,1.01318359375,830.0,81920.0
3012.7,20,1,0,8.7,2.5,62.0,1.01318359375,830.0,81920.0
3028.0,20,1,0,8.3,2.5,60.0,1.01318359375,830.0,81920.0
3043.3,20,1,0,18.7,2.5,58.0,1.01318359375,830.0,81920.0
3058.6,20,1,0,8.3,2.5,61.0,1.01318359375,830.0,81920.0
3073.9,20,1,0,8.4,2.5,61.0,1.01318359375,830.0,81920.0
3089.2,20,1,0,8.7,2.5,18.0,1.01318359375,830.0,81920.0
3104.5,20,1,0,16.9,2.5,4.0,1.01318359375,830.0,81920.0
3119.8,20,1,0,8.7,2.5,61.0,1.01318359375,830.0,81920.0
3135.0,20,1,0,9.6,2.5,56.0,1.01318359375,830.0,81920.0
3150.3,20,1,0,8.4,2.5,60.0,1.01318359375,830.0,81920.0
3165.6,20,1,0,8.3,2.5,61.0,1.01318359375,830.0,81920.0
3180.9,20,1,0,17.3,2.5,54.0,1.01318359375,830.0,81920.0
3196.2,20,1,0,10.0,2.5,58.0,1.01318359375,830.0,81920.0
3211.5,20,1,0,8.6,2.5,61.0,1.01318359375,830.0,81920.0
3226.8,20,1,0,9.3,2.5,62.0,1.01318359375,830.0,81920.0
3242.1,20,1,0,8.7,2.5,60.0,1.01318359375,830.0,81920.0
3257.4,20,1,0,18.9,2.5,56.0,1.01318359375,830.0,81920.0
3272.7,20,1,0,8.9,2.5,18.0,1.01318359375,830.0,81920.0
3288.0,20,1,0,8.4,2.5,60.0,1.01318359375,830.0,81920.0
3303.3,20,1,0,8.3,2.5,62.0,1.01318359375,830.0,81920.0
3318.6,20,1,0,17.7,2.5,59.0,1.01318359375,830.0,81920.0
3333.8,20,1,0,9.3,2.5,59.0,1.01318359375,830.0,81920.0
3349.1,20,1,0,8.7,2.5,60.0,1.01318359375,830.0,81920.0
3364.4,20,1,0,8.6,2.5,57.0,1.01318359375,830.0,81920.0
3379.7,20,1,0,8.6,2.5,62.0,1.01318359375,830.0,81920.0
3395.0,20,1,0,16.7,2.5,58.0,1.01318359375,830.0,81920.0
3410.3,20,1,0,9.3,2.5,60.0,1.01318359375,830.0,81920.0
3425.6,20,1,0,9.6,2.5,61.0,1.01318359375,830.0,81920.0
3440.9,20,1,0,8.3,2.5,19.0,1.01318359375,830.0,81920.0
3456.2,20,1,0,17.2,2.5,15.0,1.01318359375,830.0,81920.0
3471.5,20,1,0,8.3,2.5,15.0,1.01318359375,830.0,81920.0
3486.8,20,1,0,8.3,2.5,62.0,1.01318359375,830.0,81920.0
3502.1,20,1,0,8.3,2.5,62.0,1.01318359375,830.0,81920.0
3517.4,20,1,0,9.3,2.5,61.0,1.01318359375,830.0,81920.0
3532.6,20,1,0,19.3,2.5,60.0,1.01318359375,830.0,81920.0
3547.9,20,1,0,8.3,2.5,61.0,1.01318359375,830.0,81920.0
3563.2,20,1,0,8.3,2.5,56.0,1.01318359375,830.0,81920.0
3578.5,20,1,0,8.3,2.5,59.0,1.01318359375,830.0,81920.0
3593.8,20,1,0,8.3,2.5,63.0,1.01318359375,830.0,81920.0
3609.1,20,1,0,18.7,2.5,19.0,1.01318359375,830.0,81920.0
3624.4,20,1,0,9.7,2.5,18.0,1.01318359375,830.0,81920.0
3639.7,20,1,0,8.3,2.5,19.0,1.01318359375,830.0,81920.0
3655.0,20,1,0,8.3,2.5,15.0,1.01318359375,830.0,81920.0
3670.3,20,1,0,17.0,2.5,15.0,1.01318359375,830.0,81920.0
3685.6,20,1,0,8.3,2.5,61.0,1.01318359375,830.0,81920.0
3700.9,20,1,0,9.9,2.5,60.0,1.01318359375,830.0,81920.0
3716.2,20,1,0,10.0,2.5,56.0,1.01318359375,830.0,81920.0
3731.4,20,1,0,8.6,2.5,58.0,1.01318359375,830.0,81920.0
3746.7,20,1,0,17.4,2.5,60.0,1.01318359375,830.0,81920.0
3762.0,20,1,0,8.0,2.5,58.0,1.01318359375,830.0,81920.0
3777.3,20,1,0,8.3,2.5,63.0,1.01318359375,830.0,81920.0
3792.6,20,1,0,8.7,2.5,63.0,1.01318359375,830.0,81920.0
3807.9,20,1,0,20.5,2.5,60.0,1.01318359375,830.0,81920.0
3823.2,20,1,0,8.6,2.5,19.0,1.01318359375,830.0,81920.0
3838.5,20,1,0,10.7,2.5,19.0,1.01318359375,830.0,81920.0
3853.8,20,1,0,8.4,2.5,38.0,1.01318359375,830.0,81920.0
3869.1,20,1,0,9.3,2.5,59.0,1.01318359375,830.0,81920.0
3884.4,20,1,0,17.3,2.5,58.0,1.01318359375,830.0,81920.0
3899.7,20,1,0,9.7,2.5,61.0,1.01318359375,830.0,81920.0
3915.0,20,1,0,9.7,2.5,62.0,1.01318359375,830.0,81920.0
3930.2,20,1,0,8.0,2.5,60.0,1.01318359375,830.0,81920.0
3945.5,20,1,0,10.7,2.5,57.0,1.01318359375,830.0,81920.0
3960.8,20,1,0,10.7,2.5,52.0,1.01318359375,830.0,81920.0
3976.1,20,1,0,8.4,2.5,60.0,1.01318359375,830.0,81920.0
3991.4,20,1,0,8.4,2.5,61.0,1.01318359375,830.0,81920.0
4006.7,20,1,0,9.6,2.5,59.0,1.01318359375,830.0,81920.0
4022.0,20,1,0,17.7,2.5,16.0,1.01318359375,830.0,81920.0
4037.3,20,1,0,8.6,2.5,14.0,1.01318359375,830.0,81920.0
4052.6,20,1,0,8.9,2.5,60.0,1.01318359375,830.0,81920.0
4067.9,20,1,0,8.3,2.5,56.0,1.01318359375,830.0,81920.0
4083.2,20,1,0,9.0,2.5,60.0,1.01318359375,830.0,81920.0
4098.5,20,1,0,19.1,2.5,60.0,1.01318359375,830.0,81920.0
4113.8,20,1,0,8.6,2.5,59.0,1.01318359375,830.0,81920.0
4129.1,20,1,0,8.7,2.5,62.0,1.01318359375,830.0,81920.0
4144.3,20,1,0,8.3,2.5,58.0,1.01318359375,830.0,81920.0
4159.6,20,1,0,16.7,2.5,57.0,1.01318359375,830.0,81920.0
4174.9,20,1,0,8.9,2.5,60.0,1.01318359375,830.0,81920.0
4190.2,20,1,0,9.4,2.5,18.0,1.01318359375,830.0,81920.0
4205.5,20,1,0,8.7,2.5,15.0,1.01318359375,830.0,81920.0
4220.8,20,1,0,8.3,2.5,15.0,1.01318359375,830.0,81920.0
4236.1,20,1,0,16.7,2.5,55.0,1.01318359375,830.0,81920.0
4251.4,20,1,0,9.0,2.5,57.0,1.01318359375,830.0,81920.0
4266.7,20,1,0,8.4,2.5,60.0,1.01318359375,830.0,81920.0
4282.0,20,1,0,9.4,2.5,57.0,1.01318359375,830.0,81920.0
4297.3,20,1,0,12.0,2.5,58.0,1.01318359375,830.0,81920.0
4312.6,20,1,0,9.6,2.5,56.0,1.01318359375,830.0,81920.0
4327.9,20,1,0,8.3,2.5,60.0,1.01318359375,830.0,81920.0
4343.1,20,1,0,8.3,2.5,61.0,1.01318359375,830.0,81920.0
4358.4,20,1,0,8.3,2.5,19.0,1.01318359375,830.0,81920.0
4373.7,20,1,0,19.3,2.5,18.0,1.01318359375,830.0,81920.0
4389.0,20,1,0,10.0,2.5,15.0,1.01318359375,830.0,81920.0
4404.3,20,1,0,8.3,2.5,15.0,1.01318359375,830.0,81920.0
4419.6,20,1,0,8.3,2.5,15.0,1.01318359375,830.0,81920.0
4434.9,20,1,0,8.3,2.5,63.0,1.01318359375,830.0,81920.0
4450.2,20,1,0,17.9,2.5,58.0,1.01318359375,830.0,81920.0
4465.5,20,1,0,8.3,2.5,59.0,1.01318359375,830.0,81920.0
4480.8,20,1,0,9.0,2.5,63.0,1.01318359375,830.0,81920.0
4496.1,20,1,0,9.7,2.5,60.0,1.01318359375,830.0,81920.0
4511.4,20,1,0,16.4,2.5,58.0,1.01318359375,830.0,81920.0
4526.7,20,1,0,8.3,2.5,59.0,1.01318359375,830.0,81920.0
4542.0,20,1,0,8.3,2.5,63.0,1.01318359375,830.0,81920.0
4557.3,20,1,0,8.7,2.5,61.0,1.01318359375,830.0,81920.0
4572.5,20,1,0,9.6,2.5,19.0,1.01318359375,830.0,81920.0
4587.8,20,1,0,18.3,2.5,18.0,1.01318359375,830.0,81920.0
4603.1,20,1,0,8.9,2.5,39.0,1.01318359375,830.0,81920.0
4618.4,20,1,0,8.3,2.5,60.0,1.01318359375,830.0,81920.0
4633.7,20,1,0,8.6,2.5,58.0,1.01318359375,830.0,81920.0
4649.0,20,1,0,12.6,2.5,62.0,1.01318359375,830.0,81920.0
4664.3,20,1,0,8.3,2.5,58.0,1.01318359375,830.0,81920.0
4679.6,20,1,0,9.4,2.5,60.0,1.01318359375,830.0,81920.0
4694.9,20,1,0,8.3,2.5,64.0,1.01318359375,830.0,81920.0
4710.2,20,1,0,8.3,2.5,63.0,1.01318359375,830.0,81920.0
4725.5,20,1,0,18.6,2.5,58.0,1.01318359375,830.0,81920.0
4740.8,20,1,0,8.3,2.5,60.0,1.01318359375,830.0,81920.0
4756.0,20,1,0,9.0,2.5,62.0,1.01318359375,830.0,81920.0
4771.3,20,1,0,9.3,2.5,19.0,1.01318359375,830.0,81920.0
4786.6,20,1,0,9.7,2.5,15.0,1.01318359375,830.0,81920.0
4801.9,20,1,0,18.1,2.5,56.0,1.01318359375,830.0,81920.0
4817.2,20,1,0,9.3,2.5,57.0,1.01318359375,830.0,81920.0
4832.5,20,1,0,8.7,2.5,61.0,1.01318359375,830.0,81920.0
4847.8,20,1,0,8.7,2.5,62.0,1.01318359375,830.0,81920.0
4863.1,20,1,0,16.7,2.5,59.0,1.01318359375,830.0,81920.0
4878.4,20,1,0,9.3,2.5,60.0,1.01318359375,830.0,81920.0
4893.7,20,1,0,9.0,2.5,58.0,1.01318359375,830.0,81920.0
4909.0,20,1,0,8.4,2.5,61.0,1.01318359375,830.0,81920.0
4924.3,20,1,0,8.3,2.5,60.0,1.01318359375,830.0,81920.0
4939.6,20,1,0,17.0,2.5,18.0,1.01318359375,830.0,81920.0
4954.9,20,1,0,8.3,2.5,19.0,1.01318359375,830.0,81920.0
4970.1,20,1,0,9.7,2.5,15.0,1.01318359375,830.0,81920.0
4985.4,20,1,0,9.3,2.5,16.0,1.01318359375,830.0,81920.0
5000.7,20,1,0,17.3,2.5,62.0,1.01318359375,830.0,81920.0
5016.0,20,1,0,8.9,2.5,63.0,1.01318359375,830.0,81920.0
5031.3,20,1,0,8.0,2.5,54.0,1.01318359375,830.0,81920.0
5046.6,20,1,0,8.0,2.5,64.0,1.01318359375,830.0,81920.0
5061.9,20,1,0,8.3,2.5,64.0,1.01318359375,830.0,81920.0
5077.2,20,1,0,18.4,2.5,58.0,1.01318359375,830.0,81920.0
5092.5,20,1,0,8.6,2.5,63.0,1.01318359375,830.0,81920.0
5107.8,20,1,0,8.4,2.5,63.0,1.01318359375,830.0,81920.0
5123.1,20,1,0,8.3,2.5,63.0,1.01318359375,830.0,81920.0
5138.4,20,1,0,10.3,2.5,63.0,1.01318359375,830.0,81920.0
5153.7,20,1,0,8.4,2.5,58.0,1.01318359375,830.0,81920.0
5168.9,20,1,0,8.7,2.5,62.0,1.01318359375,830.0,81920.0
5184.2,20,1,0,9.3,2.5,19.0,1.01318359375,830.0,81920.0
5199.5,20,1,0,8.3,2.5,19.0,1.01318359375,830.0,81920.0
5214.8,20,1,0,18.0,2.5,18.0,1.01318359375,830.0,81920.0
5230.1,20,1,0,8.3,2.5,15.0,1.01318359375,830.0,81920.0
5245.4,20,1,0,8.3,2.5,16.0,1.01318359375,830.0,81920.0
5260.7,20,1,0,8.4,2.5,36.0,1.01318359375,830.0,81920.0
5276.0,20,1,0,9.7,2.5,61.0,1.01318359375,830.0,81920.0
5291.3,20,1,0,17.6,2.5,63.0,1.01318359375,830.0,81920.0
5306.6,20,1,0,8.3,2.5,64.0,1.01318359375,830.0,81920.0
5321.9,20,1,0,8.6,2.5,63.0,1.01318359375,830.0,81920.0
5337.2,20,1,0,8.4,2.5,60.0,1.01318359375,830.0,81920.0
5352.5,20,1,0,16.7,2.5,59.0,1.01318359375,830.0,81920.0
5367.8,20,1,0,10.3,2.5,60.0,1.01318359375,830.0,81920.0
5383.0,20,1,0,8.3,2.5,60.0,1.01318359375,830.0,81920.0
5398.3,20,1,0,8.3,2.5,59.0,1.01318359375,830.0,81920.0
5413.6,20,1,0,8.3,2.5,60.0,1.01318359375,830.0,81920.0
5428.9,20,1,0,17.4,2.5,19.0,1.01318359375,830.0,81920.0
